TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Pavement Asset Management,District 01,Fulton,222081,,,FD05,FD05 038 1463 004-005,MURRAY PAVING INC,MP03814632201,2022-03-24,110476.25,110476.25
Pavement Asset Management,District 05,Bullitt,222084,,,FD05,FD05 015 1020 000-003,MAGO CONSTRUCTION COMPANY LLC,MP01510202201,2022-03-24,230970.81,230970.81
Pavement Asset Management,District 02,Various,222211,,,FD05,FD05 030 0056 000-011,YAGER MATERIALS CORP,MP03000562201,2022-03-24,1085322.4,1085322.4
Pavement Asset Management,District 06,Campbell,222218,,,FD05,FD05 019 1632 000-002,EATON ASPHALT PAVING CO INC,MP01916322201,2022-03-24,237135.0,237135.0
Pavement Asset Management,District 06,Boone,222219,,,FD05,FD05 008 2847 000-001,RIEGLER BLACKTOP INC,MP00828472201,2022-03-24,91992.0,91992.0
Safety,District 05,Jefferson,224307,05-00938.00,,HSIP,HSIP 2641(184),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,0505602642101,2022-03-24,1362500.0,1362500.0
Pavement Asset Management,District 01,Marshall,222195,,,FD05,FD05 079 0641 001-003,JIM SMITH CONTRACTING COMPANY LLC,MP07906412201,2022-03-24,1587202.95,794245.44
Pavement Asset Management,District 01,Marshall,222195,,,FD05,FD05 079 641S 000-002,JIM SMITH CONTRACTING COMPANY LLC,MP079641S2201,2022-03-24,1587202.95,575647.06
Pavement Asset Management,District 01,Marshall,222195,,,FD05,FD05 079 0058 000-003,JIM SMITH CONTRACTING COMPANY LLC,MP07900582201,2022-03-24,1587202.95,217310.46
Pavement Asset Management,District 12,Lawrence,222198,,,FD51,FD51 064 3396 000-001,NATTCO INC,MP06433962201,2022-03-24,262880.5,62514.6
Pavement Asset Management,District 12,Lawrence,222198,,,FD51,FD51 064 1760 004-008,NATTCO INC,MP06417602201,2022-03-24,262880.5,90553.98
Pavement Asset Management,District 12,Lawrence,222198,,,FD51,FD51 064 0707 003-005,NATTCO INC,MP06407072201,2022-03-24,262880.5,74152.6
Pavement Asset Management,District 12,Lawrence,222198,,,FD51,FD51 064 0828 002-003,NATTCO INC,MP06408282201,2022-03-24,262880.5,35659.35
Pavement Asset Management,District 07,Mercer,222230,,,FD05,FD05 084 0127 014-018,MAGO CONSTRUCTION COMPANY LLC,MP08401272301,2022-03-24,1019255.95,1019255.95
Pavement Asset Management,District 04,Washington,222074,,,FD05,FD05 115 0055 009-017,HAYDON MATERIALS LLC,MP11500552201,2022-03-24,631977.43,631977.43
Pavement Asset Management,District 06,Owen,222099,,,FD05,FD05 094 0022 011-017,MAGO CONSTRUCTION COMPANY LLC,MP09400222201,2022-03-24,536338.13,536338.13
Pavement Asset Management,District 04,Nelson,222124,,,FD05,FD05 090 0062 013-015,MAGO CONSTRUCTION COMPANY LLC,MP09000622201,2022-03-24,120150.0,120150.0
Safety,District 11,Bell,224304,11-09016.00,,HSIP,HSIP 7808(001),KAY & KAY CONTRACTING LLC,1100720792201,2022-03-24,593821.98,593821.98
Safety,District 05,Jefferson,224308,05-09021.00,,HSIP,HSIP 5125(016),E & B PAVING LLC,0505601552201,2022-03-24,1013062.0,1013062.0
Safety,District 07,Montgomery,224406,07-09016.00,,HSIP,HSIP 5303(010),WALKER CONSTRUCTION & MATERIALS LLC,0708702132101,2022-03-24,1898213.0,1898213.0
Miscellaneous,District 06,Various,222351,,,FE01,FE01 121 DW22 0060000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002206,2022-03-24,4602500.0,4602500.0
Miscellaneous,District 06,Various,222358,,,FE01,FE01 121 DW22 006A000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP1210002206A,2022-03-24,675250.0,675250.0
Safety,District 05,Jefferson,224305,05-09013.00,,HSIP,HSIP 8751(018),REYNOLDS SEALING AND STRIPING INC,0505608642001,2022-02-24,306509.15,126160.13
Safety,District 05,Jefferson,224305,05-09013.00,,HSIP,HSIP 1501(121),REYNOLDS SEALING AND STRIPING INC,0505600312102,2022-02-24,306509.15,31698.45
Safety,District 05,Jefferson,224305,05-09019.00,,HSIP,HSIP 8801(010),REYNOLDS SEALING AND STRIPING INC,0505610212101,2022-02-24,306509.15,32595.6
Safety,District 05,Jefferson,224305,05-09013.00,,HSIP,HSIP 9010(404),REYNOLDS SEALING AND STRIPING INC,0505619312101,2022-02-24,306509.15,27026.19
Safety,District 05,Jefferson,224305,05-09013.00,,HSIP,HSIP 0311(043),REYNOLDS SEALING AND STRIPING INC,0505600312101,2022-02-24,306509.15,44778.82
Safety,District 05,Jefferson,224305,05-09013.00,,HSIP,HSIP 0311(044),REYNOLDS SEALING AND STRIPING INC,0505600312003,2022-02-24,306509.15,44249.97
Safety,District 02,Christian,224414,02-00927.00,,HSIP,HSIP 9010(454),EDEN FENCE INC,0202499992101,2022-02-24,372896.4,372896.4
Highway Improvement,District 03,Barren,221010,03-09026.00,,FD04,FD04 005 1201,RAME CONTRACTING LLC,DE00512012205,2022-02-24,195823.84,195823.84
Miscellaneous,District 02,Various,222002,,,FE01,FE01 121 DW21 0020000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002202,2022-02-24,2579000.0,2579000.0
Miscellaneous,District 03,Various,222003,,,FE01,FE01 121 DW21 0030000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002203,2022-02-24,773500.0,773500.0
Miscellaneous,District 04,Various,222004,,,FE01,FE01 121 DW22 0040000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002204,2022-02-24,1270500.0,1270500.0
Miscellaneous,District 08,Various,222008,,,FE01,FE01 121 DW22 0080000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002208,2022-02-24,796000.0,796000.0
Miscellaneous,District 10,Various,222010,,,FE01,FE01 121 DW22 0100000,OGLESBY CONSTRUCTION INC,MP12100002210,2022-02-24,1162841.52,1162841.52
Miscellaneous,District 12,Various,222012,,,FE01,FE01 121 DW22 0120000,OGLESBY CONSTRUCTION INC,MP12100002212,2022-02-24,1339987.02,1339987.02
Pavement Asset Management,District 11,Laurel,222019,,,FD05,FD05 063 2391 000-001,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP06323912201,2022-02-24,77378.33,77378.33
Pavement Asset Management,District 02,Webster,222053,,,FD05,FD05 117 0120 000-004,SCOTTY'S CONTRACTING & STONE LLC,MP11701202201,2022-02-24,352768.06,352768.06
Pavement Asset Management,District 03,Logan,222061,,,FD05,FD05 071 3233 000-001,SCOTTY'S CONTRACTING & STONE LLC,MP07132332201,2022-02-24,137411.09,137411.09
Pavement Asset Management,District 09,Greenup,222089,,,FD05,FD05 045 0750 002-004,MOUNTAIN ENTERPRISES INC,MP04507502201,2022-02-24,124022.02,124022.02
Miscellaneous,District 09,Mason,222144,09-04308.00,,FD04,FD04 081 0062 000-002,GEORGE B STONE CO LLC,MP08100622202,2022-02-24,157618.7,71880.35
Miscellaneous,District 09,Mason,222144,09-04309.00,,FD04,FD04 081 0062 002-003,GEORGE B STONE CO LLC,MP08100622203,2022-02-24,157618.7,85738.35
Miscellaneous,District 02,Various,222164,02-04309.00,,FD04,FD04 046 0069 003-004,GEORGE B STONE CO LLC,MP04600692201,2022-02-24,162643.5,75498.76
Miscellaneous,District 02,Various,222164,02-04318.00,,FD04,FD04 046 0069 010-011,GEORGE B STONE CO LLC,MP04600692202,2022-02-24,162643.5,36123.69
Miscellaneous,District 02,Various,222164,02-04317.00,,FD04,FD04 030 0144 012-013,GEORGE B STONE CO LLC,MP03001442201,2022-02-24,162643.5,51021.04
Pavement Asset Management,District 11,Whitley,222166,,,FD05,FD05 118 0312 000-002,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP11803122201,2022-02-24,253115.0,253115.0
Pavement Asset Management,District 10,Powell,222168,,,FD05,FD05 099 0011 003-008,HINKLE CONTRACTING COMPANY LLC,MP09900112202,2022-02-24,306341.29,306341.29
Pavement Asset Management,District 09,Greenup,222171,,,FD05,FD05 045 0010 003-009,AMERICAN PAVEMENTS INC,MP04500102201,2022-02-24,539639.89,539639.89
Miscellaneous,District 09,Fleming,222172,09-04305.00,,FD04,FD04 035 0111 005-007,GEORGE B STONE CO LLC,MP03501112201,2022-02-24,69802.43,69802.43
Pavement Asset Management,District 08,Lincoln,222174,,,FD05,FD05 069 0027 011-016,THE ALLEN COMPANY INC,MP06900272301,2022-02-24,936167.75,936167.75
Pavement Asset Management,District 05,Trimble,222175,,,FD05,FD05 112 0036 000-003,HINKLE CONTRACTING COMPANY LLC,MP11200362201,2022-02-24,160218.7,160218.7
Pavement Asset Management,District 09,Fleming,222177,,,FD05,FD05 035 0158 001-004,H G MAYS CORPORATION,MP03501582301,2022-02-24,154483.0,154483.0
Pavement Asset Management,District 07,Woodford,222178,,,FD05,FD05 120 0062 005-008,MAGO CONSTRUCTION COMPANY LLC,MP12000622301,2022-02-24,450353.42,450353.42
Pavement Asset Management,District 02,Henderson,222182,,,FD05,FD05 051 0351 000-001,ROGERS GROUP INC,MP05103512101,2022-02-24,257946.49,257946.49
Pavement Asset Management,District 04,Taylor,222183,,,FD05,FD05 109 3518 000-001,HAYDON MATERIALS LLC,MP10935182101,2022-02-24,201951.25,111996.68
Pavement Asset Management,District 04,Taylor,222183,,,FD05,FD05 109 0658 000-001,HAYDON MATERIALS LLC,MP10906582101,2022-02-24,201951.25,89954.58
Pavement Asset Management,District 08,McCreary,222184,,,FD05,FD05 074 0092 020-025,AMERICAN PAVEMENTS INC,MP07400922202,2022-02-24,342263.86,342263.86
Pavement Asset Management,District 07,Jessamine,222185,,,FD05,FD05 057 0033 000-002,LEXINGTON QUARRY COMPANY,MP05700332201,2022-02-24,101852.5,101852.5
Pavement Asset Management,District 09,Mason,222187,,,FD05,FD05 081 0068 015-017,H G MAYS CORPORATION,MP08100682201,2022-02-24,232788.0,232788.0
Pavement Asset Management,District 08,Pulaski,222188,,,FD05,FD05 100 0080 018-022,HINKLE CONTRACTING COMPANY LLC,MP10000802201,2022-02-24,697377.0,697377.0
Pavement Asset Management,District 07,Fayette,222190,,,FD05,FD05 034 0421 002-005,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP03404212201,2022-02-24,742808.34,742808.34
Pavement Asset Management,District 12,Martin,222191,,,FD05,FD05 080 0003 010-012,MOUNTAIN ENTERPRISES INC,MP08000032201,2022-02-24,759142.0,198155.09
Pavement Asset Management,District 12,Martin,222191,,,FD05,FD05 080 0040 009-013,MOUNTAIN ENTERPRISES INC,MP08000402201,2022-02-24,759142.0,560986.91
Pavement Asset Management,District 12,Floyd,222192,,,FD05,FD05 036 0979 000-005,MOUNTAIN ENTERPRISES INC,MP03609792202,2022-02-24,494957.15,494957.15
Bridge Asset Management,District 10,Perry,222902,,,FE02,FE02 065 0052 B00004N,DELONG CONCRETE LLC,MB06500522201,2022-02-24,496002.0,228701.69
Bridge Asset Management,District 10,Perry,222902,,,FE02,FE02 097 0015 B00022N,DELONG CONCRETE LLC,MB09700152201,2022-02-24,496002.0,267300.34
Rural Roads Projects,District 05,Bullitt,223002,,,CB06,CB06 015 1526 000-004,MAGO CONSTRUCTION COMPANY LLC,0501515262201,2022-02-24,538090.44,312319.31
Rural Roads Projects,District 05,Bullitt,223002,,,CB06,CB06 015 1494 003-007,MAGO CONSTRUCTION COMPANY LLC,0501514942201,2022-02-24,538090.44,225771.13
Rural Roads Projects,District 05,Jefferson,223003,,,CB06,CB06 056 2053 001-003,LOUISVILLE PAVING COMPANY INC,0505620532201,2022-02-24,173098.66,123653.06
Rural Roads Projects,District 05,Jefferson,223003,,,CB06,CB06 056 1531 004-005,LOUISVILLE PAVING COMPANY INC,0505615312201,2022-02-24,173098.66,49445.61
Bridge Asset Management,District 05,Jefferson,225221,05-80109.00,,FD04,FD04 056 1703 004-005,E & B PAVING LLC,BR05617032100,2022-02-24,559302.0,559301.99
Safety,District 08,Casey,224104,08-09011.00,,HSIP,HSIP 5105 (047),HINKLE CONTRACTING COMPANY LLC,0802300702001,2022-02-24,3150142.17,3150142.17
Safety,District 10,Perry,224410,10-09015.00,,HSIP,HSIP 5271(046),MOUNTAIN ENTERPRISES INC,1009700802201,2022-02-24,1616385.0,1616385.0
Bridge Asset Management,District 10,Perry,225232,10-01113.00,"STP, BRZ",,STP BRZ 9030 (317),FREDERICK & MAY CONSTRUCTION CO,BR09711142200,2022-02-24,2287467.2,2287467.2
Bridge Asset Management,District 08,McCreary,225233,08-01065.00,"STP, BRZ",,STP BRZ 9030 (218),M&M SERVICES CO INC,BR07412392200,2022-02-24,759320.74,759320.74
Pavement Asset Management,District 10,Morgan,222042,,,FD05,FD05 088 0191 000-007,HINKLE CONTRACTING COMPANY LLC,MP08801912201,2022-02-24,687425.05,687425.05
Pavement Asset Management,District 10,Breathitt,222043,,,FD05,FD05 013 1812 003-004,HINKLE CONTRACTING COMPANY LLC,MP01318122201,2022-02-24,125894.51,125894.51
Pavement Asset Management,District 12,Lawrence,222193,,,FD51,FD51 064 3398 000-003,NATTCO INC,MP06433982201,2022-02-24,392259.5,392259.5
Highway Improvement,District 06,Owen,221008,06-01088.00,"STP, BRZ",,STP BRZ 0603 (279),CENTRAL BRIDGE CO LLC,DE09412142208,2022-02-24,1489213.66,1489213.66
Safety,District 11,Whitley,224303,11-09015.00,,HSIP,HSIP 5152(006),BLUEGRASS CONTRACTING CORPORATION,1111800252201,2022-02-24,2489775.0,2008795.16
Safety,District 11,Whitley,224303,11-09012.00,,HSIP,HSIP 5152(005),BLUEGRASS CONTRACTING CORPORATION,1111800252202,2022-02-24,2489775.0,480979.81
Pavement Asset Management,District 05,Spencer,222037,,,FD05,FD05 108 0048 001-006,MAGO CONSTRUCTION COMPANY LLC,MP10800482201,2022-02-24,279676.6,279676.6
Pavement Asset Management,District 01,Graves,222058,,,FD05,FD05 042 0348 003-006,JIM SMITH CONTRACTING COMPANY LLC,MP04203482201,2022-02-24,203291.9,203291.9
Pavement Asset Management,District 04,Breckinridge,222069,,,FD05,FD05 014 0079 000-006,MAGO CONSTRUCTION COMPANY LLC,MP01400792201,2022-02-24,580943.82,580943.82
Pavement Asset Management,District 05,Jefferson,222080,,,FD05,FD05 056 031E 015-017,E & B PAVING LLC,MP056031E2201,2022-02-24,389552.0,389552.0
Pavement Asset Management,District 05,Henry,222086,,,FD05,FD05 052 0146 006-010,MAGO CONSTRUCTION COMPANY LLC,MP05201462201,2022-02-24,361567.22,361567.22
Pavement Asset Management,District 06,Boone,222090,,,FD05,FD05 008 0717 000-001,RIEGLER BLACKTOP INC,MP00807172201,2022-02-24,224542.75,224542.75
Pavement Asset Management,District 07,Anderson,222186,,,FD05,FD05 003 0151 000-005,MAGO CONSTRUCTION COMPANY LLC,MP00301512301,2022-02-24,702160.13,702160.13
Miscellaneous,District 01,Various,222248,,,FE01,FE01 121 DW22 0010000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002201,2022-02-24,1761000.0,1761000.0
Miscellaneous,District 05,Various,222249,,,FE01,FE01 121 DW22 005000,OGLESBY CONSTRUCTION INC,MP12100002205,2022-02-24,3420361.64,3420361.64
Miscellaneous,District 09,Various,222250,,,FE01,FE01 121 DW22 0090000,OGLESBY CONSTRUCTION INC,MP12100002209,2022-02-24,999850.35,999850.35
Miscellaneous,District 11,Various,222251,,,FE01,FE01 121 DW22 0110000,OGLESBY CONSTRUCTION INC,MP12100002211,2022-02-24,2141921.75,2141921.75
Miscellaneous,District 05,Various,222254,,,FE01,FE01 056 CW22 005000,OGLESBY CONSTRUCTION INC,MP1210002205A,2022-02-24,3166852.4,3166852.4
Pavement Asset Management,District 11,Clay,222014,,,FD05,FD05 026 0421 000-006,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP02604212201,2022-01-27,389684.15,389684.15
Pavement Asset Management,District 06,Campbell,222025,,,FD05,FD05 019 0009 000-008,STRAWSER CONSTRUCTION INC,MP01900092201,2022-01-27,1589531.05,1589531.05
Pavement Asset Management,District 02,Caldwell,222027,,,FD05,FD05 017 0293 006-008,ROGERS GROUP INC,MP01702932201,2022-01-27,121051.53,121051.53
Pavement Asset Management,District 02,Christian,222028,,,FD05,FD05 024 0272 007-010,ROGERS GROUP INC,MP02402722201,2022-01-27,186676.23,186676.23
Pavement Asset Management,District 02,Caldwell,222029,,,FD05,FD05 017 0091 019-024,ROGERS GROUP INC,MP01700912201,2022-01-27,359187.55,359187.55
Pavement Asset Management,District 06,Gallatin,222110,,,FD05,FD05 039 0467 003-008,HINKLE CONTRACTING COMPANY LLC,MP03904672201,2022-01-27,246131.87,246131.87
Pavement Asset Management,District 10,Estill,222117,,,FD05,FD05 033 0082-004-006,HINKLE CONTRACTING COMPANY LLC,MP03300822201,2022-01-27,154501.42,154501.42
Pavement Asset Management,District 10,Breathitt,222118,,,FD05,FD05 013 2462 000-001,HINKLE CONTRACTING COMPANY LLC,MP01324622201,2022-01-27,81175.89,81175.89
Pavement Asset Management,District 05,Bullitt,222120,,,FD05,FD05 015 0480 000-002,LOUISVILLE PAVING COMPANY INC,MP01504802101,2022-01-27,320150.21,320150.21
Pavement Asset Management,District 05,Bullitt,222121,,,FD05,FD05 015 1526 011-013,HALL CONTRACTING OF KENTUCKY INC,MP01515262101,2022-01-27,515000.0,515000.0
Pavement Asset Management,District 12,Floyd,222130,,,FD05,FD05 036 0979 015-019,MOUNTAIN ENTERPRISES INC,MP03609792201,2022-01-27,241901.56,241901.56
Pavement Asset Management,District 07,Fayette,222131,,,FD05,FD05 034 0025 021-023,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP03400252201,2022-01-27,284000.0,284000.0
Pavement Asset Management,District 03,Butler,222149,,,FD05,FD05 016 0079 017-025,SCOTTY'S CONTRACTING & STONE LLC,MP01600792101,2022-01-27,540788.57,540788.57
Pavement Asset Management,District 09,Elliott,222153,,,FD05,FD05 032 0032 014-019,MOUNTAIN ENTERPRISES INC,MP03200322201,2022-01-27,358898.8,358898.8
Pavement Asset Management,District 11,Clay,222157,,,FD05,FD05 026 0873 000-004,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP02608732201,2022-01-27,385554.47,385554.47
Safety,District 04,Hardin,224411,04-00945.00,,HSIP,HSIP 9010(453),SCOTT AND MURPHY INC,0404711002201,2022-01-27,119766.0,119766.0
Pavement Asset Management,District 08,McCreary,222026,,,FD05,FD05 074 0092 016-021,HINKLE CONTRACTING COMPANY LLC,MP07400922201,2022-01-27,332101.6,332101.6
Pavement Asset Management,District 06,Harrison,222040,,,FD05,FD05 049 0353 000-003,HINKLE CONTRACTING COMPANY LLC,MP04903532201,2022-01-27,249581.41,249581.41
Pavement Asset Management,District 06,Kenton,222047,,,FD05,FD05 059 1930 001-004,RIEGLER BLACKTOP INC,MP05919302201,2022-01-27,208893.0,208893.0
Pavement Asset Management,District 09,Greenup,222093,,,FD05,FD05 045 3116 000-004,MOUNTAIN ENTERPRISES INC,MP04531162201,2022-01-27,361754.0,361754.0
Pavement Asset Management,District 04,Hardin,222101,,,FD05,FD05 047 0084 000-001,SCOTTY'S CONTRACTING & STONE LLC,MP04700842201,2022-01-27,224447.16,224447.16
Pavement Asset Management,District 11,Laurel,222145,,,FD05,FD05 063 0025 019-024,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP06300252201,2022-01-27,671076.59,671076.59
Pavement Asset Management,District 05,Jefferson,222156,,,FD05,FD05 056 0146 000-003,E & B PAVING LLC,MP05601462102,2022-01-27,746607.12,746607.12
Pavement Asset Management,District 11,Harlan,222161,,,FD05,FD05 048 3099 000-002,MOUNTAIN ENTERPRISES INC,MP04830992101,2022-01-27,156588.95,156588.95
Pavement Asset Management,District 05,Jefferson,222162,,,FD05,FD05 056 0146 004-007,LOUISVILLE PAVING COMPANY INC,MP05601462101,2022-01-27,230295.62,230295.62
Pavement Asset Management,District 10,Morgan,222013,,,FD05,FD05 088 2494 000-001,HINKLE CONTRACTING COMPANY LLC,MP08824942201,2022-01-27,80687.22,80687.22
Pavement Asset Management,District 10,Magoffin,222017,,,FD05,FD05 077 0007 024-026,MOUNTAIN ENTERPRISES INC,MP07700072201,2022-01-27,144027.65,144027.65
Pavement Asset Management,District 10,Magoffin,222018,,,FD05,FD05 077 0030 009-011,HINKLE CONTRACTING COMPANY LLC,MP07700302201,2022-01-27,186366.18,186366.18
Pavement Asset Management,District 10,Menifee,222048,,,FD05,FD05 083 1274 000-013,WALKER CONSTRUCTION & MATERIALS LLC,MP08312742201,2022-01-27,1296108.7,1296108.7
Pavement Asset Management,District 02,McLean,222104,,,FD05,FD05 075 0593 006-012,YAGER MATERIALS CORP,MP07505932201,2022-01-27,306696.62,306696.62
Pavement Asset Management,District 07,Madison,222160,,,FD05,FD05 076 025X 001-003,THE ALLEN COMPANY INC,MP076025X2101,2022-01-27,623876.4,623876.4
Highway Improvement,District 06,Boone,221304,06-20005.00,,FD04,FD04 008 0275 013-014,EATON ASPHALT PAVING CO INC,DE00802752139,2022-01-27,395725.5,395725.5
Miscellaneous,District 12,Johnson,222015,12-04401.00,,FD04,FD04 058 1107 001-002,GEORGE B STONE CO LLC,MP05811072201,2022-01-27,65381.5,65381.5
Pavement Asset Management,District 08,Pulaski,222021,,,FD05,FD05 100 0914 006-009,HINKLE CONTRACTING COMPANY LLC,MP10009142201,2022-01-27,450242.5,450242.5
Pavement Asset Management,District 08,Pulaski,222023,,,FD05,FD05 100 1577 002-005,HINKLE CONTRACTING COMPANY LLC,MP10015772201,2022-01-27,205741.5,205741.5
Pavement Asset Management,District 10,Wolfe,222024,,,FD05,FD05 119 0191 001-011,HINKLE CONTRACTING COMPANY LLC,MP11901912201,2022-01-27,708114.8,708114.8
Pavement Asset Management,District 02,Muhlenberg,222030,,,FD05,FD05 089 0431 025-029,SCOTTY'S CONTRACTING & STONE LLC,MP08904312201,2022-01-27,445199.13,445199.13
Pavement Asset Management,District 12,Pike,222039,,,FD51,FD51 098 0881 003-010,HINKLE ENVIRONMENTAL SERVICES LLC,MP09808812201,2022-01-27,186191.0,186191.0
Miscellaneous,District 08,Pulaski,222102,08-04310.00,,FD04,FD04 100 0196 002-004,GEORGE B STONE CO LLC,MP10001962201,2022-01-27,49691.5,49691.5
Pavement Asset Management,District 03,Warren,222106,,,FD05,FD05 114 0234 012-014,SCOTTY'S CONTRACTING & STONE LLC,MP11402342201,2022-01-27,426408.63,426408.63
Pavement Asset Management,District 03,Simpson,222109,,,FD05,FD05 107 0073 007-010,SCOTTY'S CONTRACTING & STONE LLC,MP10700732201,2022-01-27,302527.67,302527.67
